Title_original,Context_original,id_original,Question,Answer_original,Answer_generated,bleu_score
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20029,"Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp hangi antlaşmayı imzaladı?",Vasvar Antlaşması'nı,Vasvar Antlaşması'nı,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20029,"Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp hangi antlaşmayı imzaladı?",Vasvar Antlaşması'nı,Vasvar Antlaşması'nı,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20039,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki hangi kaleyi aldı ve 24 yıl süren Girit savaşına son verdi?",Kandiye kalesini,Kandiye kalesini,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20040,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve kaç yıl süren Girit savaşına son verdi?",24,24 yıl,0.16233395773754944
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20042,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren hangi savaşa son verdi?",Girit savaşına,Girit savaşına,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20042,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren hangi savaşa son verdi?",Girit savaşına,Girit savaşına,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20042,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren hangi savaşa son verdi?",Girit savaşına,Girit savaşına,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20042,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren hangi savaşa son verdi?",Girit savaşına,Girit savaşına,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20043,"Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve hangi savaşa son verdi?",24 yıl süren Girit savaşına,24 yıl süren Girit savaşına,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20058,"IV. Mehmed, sadrazam ile birlikte hangi sefere çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü?",Lehistan seferine,Lehistan seferine,1.0
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20070,"IV. Mehmed, 1672 yılında hangi antlaşmayı imzaladıktan sonra Edirne'ye döndü?",Bucaş Antlaşması'nı,Bucaş Antlaşması'nı imzaladıktan sonra,0.4786959862821389
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20080,Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş ne zaman son buldu?,1676,1676 yılında,0.21200626759025185
 Köprülüler Dönemi,"IV. Mehmed ve Turhan Sultan'dan tam yetki alan Köprülü Mehmet Paşa, İstanbul ve Anadolu'da güvenliği sağladı. Köprülü Mehmet Paşa, Venediklileri yenilgiye uğratarak Bozcaada ve Limni'yi geri aldı. Köprülü Mehmet Paşa'nın ölümünden sonra sadrazamlığa Fazıl Ahmet Paşa geldi. Fazıl Ahmet Paşa, Avusturya'dan Uyvar Kalesini alıp Vasvar Antlaşması'nı imzaladı. Fazıl Ahmet Paşa, Venediklilerden Girit'teki Kandiye kalesini aldı ve 24 yıl süren Girit savaşına son verdi. IV. Mehmed, sadrazam ile birlikte Lehistan seferine çıktı ve 1672 yılında Bucaş Antlaşması'nı imzaladıktan sonra Edirne'ye döndü. Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş 1676 yılında son buldu. 1676 yılında Fazıl Ahmet Paşa ölünce IV. Mehmed, sadrazamlığa Köprülü ailesinin yetiştirdiği Merzifonlu Kara Mustafa Paşa'yı getirdi. IV. Mehmed, sadrazamla birlikte Rusya'nın ele geçirdiği Çehrin kalesini geri almak için sefere çıktı. Kalenin alınmasının ardından 1678'de Osmanlı ordusu Edirne'ye döndü. 1681 yılında Ruslarla 20 yıl süreli bir barış antlaşması yapıldı. Yine bu dönemde Eylül 1675'te İngiltere ile imzalanan bir antlaşmayla, I. Elizabeth döneminden beri bu ülkeye tanınmış olan imtiyazlar sistemli bir şekilde özetlendi ve söz konusu imtiyazlar ve kapitülasyonların yürürlükte olduğu belirtildi.",20080,Lehistan'ın antlaşma şartlarına uymaması yüzünden ertesi yıl yeniden sefere çıkıldı ve savaş ne zaman son buldu?,1676,1676 yılında,0.21200626759025185
